@context,@type,name,brand,sku,mpn,description,url,image,itemCondition,offers,price,priceCurrency,availability,priceValidUntil,gtin14,date
https://schema.org,Offer,Micro Greens Red Rose Radish (Price per pkt Approx. 35gms),"{'@type': 'Brand', 'name': 'FFG'}",MIC2,,"Rose Radish Microgreens Benefits-:


Radish Red Micro are rich in essential amino acids and chlorophyll which has all sorts of benefits from cancer-fighting properties to digestive aid


Microgreen Red Rose Radish is an excellent source of Vitamine B6 and Folate which boasts healthy cardiovascular system in your body.

",https://fastandfresh.in/products/micro-greens-red-rose-radish-price-per-pkt-approx-35gms?variant=37783797203135,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/MICROGREENREDROSERADSIH_500x.png?v=1608190317,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '199.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/micro-greens-red-rose-radish-price-per-pkt-approx-35gms?variant=37783797203135', 'sku': 'MIC2', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",199.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Mongri Fali/Radish Pods (Price per 500gms),"{'@type': 'Brand', 'name': 'FFG'}",MON1,,"Radish PodsHealth Benefits-:


Radish pods are known to be rich in ascorbic acid, folic acid and potassium


They are a good source of vitamin B6, riboflavin, copper, magnesium, and calcium.


One cup of sliced red radish bulbs are said to be beneficial for health issues including cough, gastric discomfort and intestinal disorders.

",https://fastandfresh.in/products/mongri-fali-radish-pods-price-per-500gms?variant=33424866738264,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/MONGRIFALI_500x.png?v=1602912724,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '39.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/mongri-fali-radish-pods-price-per-500gms?variant=33424866738264', 'sku': 'MON1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",39.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Mushroom (Price per Punnet of 200 gms),"{'@type': 'Brand', 'name': 'FFG'}",MU1,,"
The health benefits of mushrooms-:

Mushrooms may help keep you young.
Mushrooms can protect your brain as you age.
Mushrooms may boost your memory.
Mushrooms can help your heart health.




",https://fastandfresh.in/products/mushroom-fresh?variant=32604291563608,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/MUSHROOM_500x.jpg?v=1594226525,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '48.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/mushroom-fresh?variant=32604291563608', 'sku': 'MU1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",48.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Onion Large (Price per Kg),"{'@type': 'Brand', 'name': 'FFG'}",ON1,," Impressive Health Benefits of Onions-:


May Benefit Heart Health.


Loaded With Antioxidants


Help Control Blood Sugar


May Boost Bone Density.


Have Antibacterial Properties

",https://fastandfresh.in/products/onion?variant=32603098087512,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/ONION_500x.jpg?v=1593016133,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '50.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/onion?variant=32603098087512', 'sku': 'ON1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",50.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Onion Sambhar (Price per 250gms),"{'@type': 'Brand', 'name': 'FFG'}",ONI4,,"Here are  impressive health benefits of onions.


Packed With Nutrients. ...


May Benefit Heart Health. ...


Loaded With Antioxidants. ...


Contain Cancer-Fighting Compounds. ...


Help Control Blood Sugar. ...


May Boost Bone Density. ..

",https://fastandfresh.in/products/onion-sambhar-price-per-250gms?variant=33300174241880,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/SAMBHARONION_500x.jpg?v=1599064078,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '10.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/onion-sambhar-price-per-250gms?variant=33300174241880', 'sku': 'ONI4', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",10.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Orange Imported  (Price per 500gm),"{'@type': 'Brand', 'name': 'FFG'}",OR1,,"
Health Benefits of Eating Oranges



Healthy immune system


Prevents skin damage


Keeps blood pressure under check


Lowers cholesterol.

",https://fastandfresh.in/products/orange-imported?variant=32606825152600,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/valenciaorange_500x.jpg?v=1593016134,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '88.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/orange-imported?variant=32606825152600', 'sku': 'OR1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",88.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Papaya (Price per Pcs 1.25kg to 1.75kg),"{'@type': 'Brand', 'name': 'FFG'}",PA1,,"Approx 1.25 Kgs to 1.75 Kgs per piece. Very healthy to eat in the morning. 
Benefits of eating papaya-:


Aids digestion.


Anti-ageing


Boosts Immunity


Better kidney health


Great for diabetics

",https://fastandfresh.in/products/papaya-disco?variant=32606825185368,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/Papaya-1200x800_500x.jpg?v=1600878855,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '42.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/papaya-disco?variant=32606825185368', 'sku': 'PA1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",42.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Parsley (Price per 100 gms),"{'@type': 'Brand', 'name': 'FFG'}",PA3,,"Impressive Health Benefits and Uses of Parsley-:


Rich in antioxidants


Supports bone health.


Rich in nutrients that protect your eyes


May improve heart health

",https://fastandfresh.in/products/parsley?variant=32604291629144,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/parsley_500x.jpg?v=1598459363,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '19.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/parsley?variant=32604291629144', 'sku': 'PA3', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",19.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Peeled Coconut Water (Price per Pc),"{'@type': 'Brand', 'name': 'FFG'}",PE1,,"
Health Benefits Of Drinking Tender Coconut Water-:


Hydrates Naturally


Resolves Stomach issues


Restores electrolytes


Regulates Bowel Movements


Increases blood circulation

",https://fastandfresh.in/products/coconut-dhab?variant=32606825906264,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/green-water-coconut-1542192906-4453250_500x.jpg?v=1598459377,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '46.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/coconut-dhab?variant=32606825906264', 'sku': 'PE1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",46.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Petha Big White (Price 4kg and above per pc),"{'@type': 'Brand', 'name': 'FFG'}",PE1,,"
Benefits of Petha (White Gourd)-:



Hysteria: The fresh juice of the ripe fruit is useful in hysteria



General Tonic: Petha is also used as tonic to strengthen the body system.


It is used in the treatment of diabetes mellitus.


It gives the feeling of calmness thus acts like as a stress buster.

",https://fastandfresh.in/products/petha-big-white-price-4kg-and-above-per-pc?variant=33303846420568,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/PETHA_7bc8f9ca-3a91-4579-abc3-6a31b470883b_500x.jpg?v=1599064079,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '59.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/petha-big-white-price-4kg-and-above-per-pc?variant=33303846420568', 'sku': 'PE1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",59.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Petha White / Ash Gourd (Price per Piece of 1.4kg to 2kg),"{'@type': 'Brand', 'name': 'FFG'}",PE2,,"

Boosts vision 


Protects the heart 


 Boosts immunity 


Stimulates growth &amp; development


 Detoxifies the body &amp; Helps diabetic patients.

",https://fastandfresh.in/products/petha-white-price-per-piece-of-2-4kg?variant=32630685040728,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/petha_500x.jpg?v=1599064035,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '44.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/petha-white-price-per-piece-of-2-4kg?variant=32630685040728', 'sku': 'PE2', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",44.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Pineapple (Price per Pc/Approx. 900gms to 1.1kg),"{'@type': 'Brand', 'name': 'FFG'}",PI1,,"Here are  impressive health benefits of pineapple.


Loaded With Nutrients


Contains Disease-Fighting Antioxidants


Its Enzymes Can Ease Digestion.


May Boost Immunity and Suppress Inflammation.


May Ease Symptoms of Arthritis

",https://fastandfresh.in/products/pineapple-price-per-piece-approx-1-1-2kg?variant=32635157872728,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/PINEAPPLE_501x.jpg?v=1593016139,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '49.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/pineapple-price-per-piece-approx-1-1-2kg?variant=32635157872728', 'sku': 'PI1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",49.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Plums Imported (Spain) (Price per 500 gms),"{'@type': 'Brand', 'name': 'FFG'}",PL1,,"Plum Health Benefits-:


Anxiety . A plum a day may keep anxiety away. 


Constipation Relief. 


High blood pressure and stroke. 


Rich in antioxidants. 


Reduce blood sugar. 


Bone health.

",https://fastandfresh.in/products/plums-imported?variant=32606825218136,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/Spain-plum_500x.jpg?v=1608269866,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '218.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/plums-imported?variant=32606825218136', 'sku': 'PL1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",218.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Pokchoy (Price per 500 gms),"{'@type': 'Brand', 'name': 'FFG'}",PO1,,Used in chinese and Thai cusines. ,https://fastandfresh.in/products/pokchoy?variant=32604291661912,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/pokchoy_500x.jpg?v=1598459363,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '24.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/pokchoy?variant=32604291661912', 'sku': 'PO1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",24.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Pomelo Thai fruit(Price 1kg to 1.5kg per Pcs),"{'@type': 'Brand', 'name': 'FFG'}",POM1,,"Health Benefits of Pomelo-:


Full of fiber. One pomelo offers 6 grams of fiber. ...


May promote weight loss. ...


Rich in antioxidants. ...


May boost heart health. ...


May have anti-aging properties. ...


May be antibacterial and antifungal. ...


May fight cancer cells.

",https://fastandfresh.in/products/pomelo-thai-fruitprice-1kg-to-1-5kg-per?variant=33300167491672,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/POMELLO_500x.jpg?v=1599064077,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '550.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/pomelo-thai-fruitprice-1kg-to-1-5kg-per?variant=33300167491672', 'sku': 'POM1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",550.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Potato Chipsona (Price per Kg),"{'@type': 'Brand', 'name': 'FFG'}",PO4,,"A variety of Potato which is Grown in Himachal.



No fat, sodium or cholesterol.


More potassium than a banana.


A good source of vitamin B6


Fiber, magnesium and antioxidants.


 ",https://fastandfresh.in/products/potato-pahari-price-per-kg?variant=32719159623768,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/potatopahari_500x.png?v=1594226555,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '37.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/potato-pahari-price-per-kg?variant=32719159623768', 'sku': 'PO4', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",37.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Potato Dum (Price per 500 gms),"{'@type': 'Brand', 'name': 'FFG'}",PO2,,"


The potato's fiber, potassium, vitamin C, and vitamin B6 content,



Potatoes contain significant amounts of fiber.

",https://fastandfresh.in/products/potato-small-dum?variant=32604291694680,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/potatodumsmall_500x.jpg?v=1598459364,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '14.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/potato-small-dum?variant=32604291694680', 'sku': 'PO2', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",14.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Potato New (Price per Kg),"{'@type': 'Brand', 'name': 'FFG'}",PO3,,"Health and Nutrition Benefits of Potatoes-:


Contain Antioxidants


May Improve Blood Sugar Control


 May Improve Digestive Health


Naturally Gluten-Free

",https://fastandfresh.in/products/potato-new-price-per-kg?variant=37521568268479,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/POTATO_500x.jpg?v=1605169279,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '17.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/potato-new-price-per-kg?variant=37521568268479', 'sku': 'PO3', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",17.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Potato Red (Price per Kg),"{'@type': 'Brand', 'name': 'FFG'}",PO5,,"HEALTHY REASONS TO DIG INTO RED POTATOES-:


Lower Stress Levels


Increased Energy


Naturally Fat Free


Healthy Blood Pressure


Naturally Gluten Free

",https://fastandfresh.in/products/potato-red-price-per-kg?variant=32707826548824,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/potatored_500x.png?v=1593016143,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '34.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/potato-red-price-per-kg?variant=32707826548824', 'sku': 'PO5', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",34.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Pudina (Price per 100 gms),"{'@type': 'Brand', 'name': 'FFG'}",PU1,,"
Health Benefits of Mint-:


Mint soothes the stomach instantly and works wonders


when it comes to treating tummy troubles. It is rich in antioxidants,


May improve brain function and cold symptoms. 


 It's anti-inflammatory.


It's got immune-boosting .


 ",https://fastandfresh.in/products/pudina-mint?variant=32604291727448,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/pudina_500x.jpg?v=1599668983,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '7.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/pudina-mint?variant=32604291727448', 'sku': 'PU1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",7.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Radish / Mooli White (Price per 500 gms),"{'@type': 'Brand', 'name': 'FFG'}",MO1,,"
Healthy Reasons to Add Radish to Your Diet-:


Vitamins E, A, C, B6, and K. Plus it's high on antioxidants, fiber, zinc, potassium,

And each of these is known to keep our body in good working condition
",https://fastandfresh.in/products/raddish-white?variant=32604291825752,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/Radish-mooli_500x.jpg?v=1598459366,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '9.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/raddish-white?variant=32604291825752', 'sku': 'MO1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",9.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Radish red/Lal mooli (Price per 500gms),"{'@type': 'Brand', 'name': 'FFG'}",RAD1,,"Radish Health Benefits You Need to Know-:


Improve the look of your skin


Keep you hydrated


Support a healthy heart


Keep your digestive system moving


Lower blood pressure

",https://fastandfresh.in/products/radish-red-lal-mooli-price-per-500gms?variant=33452371116120,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/radishesred_500x.png?v=1603684813,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '33.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/radish-red-lal-mooli-price-per-500gms?variant=33452371116120', 'sku': 'RAD1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",33.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Rambutan Thai Fruit (Price per 500gms),"{'@type': 'Brand', 'name': 'FFG'}",RAM1,,"Health Benefits of Rambutan-:
Reduces Bad Cholesterol
 Prevention of Anemia
Cleaning Kidneys
Immunity Booster",https://fastandfresh.in/products/rambutan-thai-fruit-price-per-500gms?variant=33431489478744,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/RAMBUTAN_500x.jpg?v=1602925256,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '660.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/rambutan-thai-fruit-price-per-500gms?variant=33431489478744', 'sku': 'RAM1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",660.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Raspberry/Cape Goosberry (Price per 250gms),"{'@type': 'Brand', 'name': 'FFG'}",RAS1,,"Marvelous Health Benefits of Cape Gooseberries (Rasbharies)-:


Store house of Vitamin C and antioxidants


Good for your eyes


Controls high blood pressure


Bone strength


Can control diabetes


 ",https://fastandfresh.in/products/raspberry-cape-goosberry-price-per-250gms?variant=37892347920575,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/cape-gooseberry_500x.jpg?v=1609395157,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '60.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/raspberry-cape-goosberry-price-per-250gms?variant=37892347920575', 'sku': 'RAS1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",60.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Ratalu/Yam (Price per kg),"{'@type': 'Brand', 'name': 'FFG'}",RAT1,,"Here are health and nutrition benefits of Ratalu.

Packed with nutrition. Yams are rich in vitamins, minerals, and fiber. ...
May enhance brain function. ...
May ease symptoms of menopause. ...
May have cancer-fighting properties. ...
May reduce inflammation. ...
May improve blood sugar control. ...
Easy to add to your diet.
",https://fastandfresh.in/products/ratalu-yam-price-per-kg?variant=33443252699224,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/RATALU_500x.png?v=1603346924,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '76.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/ratalu-yam-price-per-kg?variant=33443252699224', 'sku': 'RAT1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",76.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Raw Papaya (Price per Pc/Approx. 900gms to 1.1kg),"{'@type': 'Brand', 'name': 'FFG'}",RA1,,"Health Benefits of Raw Green Papaya-:


 

Soothes inflammation:



Eliminates toxins


Gree Papaya Good For Skin Infection:


Arrests Bad cholesterol: 


Green Papaya Prevents Heart Problem

",https://fastandfresh.in/products/raw-papaya-price-per-piece?variant=32787630587992,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/papayaraw_500x.jpg?v=1598459394,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '36.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/raw-papaya-price-per-piece?variant=32787630587992', 'sku': 'RA1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",36.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Red Pumpkin (Price per Pc/Approx. 2kg to 2.5kg),"{'@type': 'Brand', 'name': 'FFG'}",RE1,,"
Wonderfully unique, the Red Pumpkin Pachadi stands out from others in its combined use of curds and coconut milk.
",https://fastandfresh.in/products/red-pumpkin-price-per-pc?variant=32930769109080,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/redpumpkin_701x.jpg?v=1598459407,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '50.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/red-pumpkin-price-per-pc?variant=32930769109080', 'sku': 'RE1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",50.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Round Lauki/Bottle gourd Round (Price per 500gms),"{'@type': 'Brand', 'name': 'FFG'}",LAU2,,"Incredible Benefits of Bottle Gourd (Lauki) -:


Cools your body


Helps in weight loss


 Cures tummy troubles


 Keep your heart healthy

",https://fastandfresh.in/products/round-lauki-bottle-gourd-round-price-per-500gms?variant=33334851305560,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/ROUNDLAUKI_500x.jpg?v=1600878914,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '28.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/round-lauki-bottle-gourd-round-price-per-500gms?variant=33334851305560', 'sku': 'LAU2', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",28.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Sarda Melon (Price per Pc/Approx. 900gms to 1.1kg),"{'@type': 'Brand', 'name': 'FFG'}",SA2,," 

Surprising Benefits of Honeydew Melon/Sarda Melon-:


They are dense in antioxidants, vitamins and nutrients


 Boosting healthy eyesight, regulating blood pressure,


Melons make for an extremely healthy addition to your diet. 


 ",https://fastandfresh.in/products/sarda-melon?variant=32606825742424,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/sardamelon_500x.jpg?v=1593016148,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '65.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/sarda-melon?variant=32606825742424', 'sku': 'SA2', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",65.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Sarson-ka-saag/Musturd leaves (Price per 500gms),"{'@type': 'Brand', 'name': 'FFG'}",SAR1,,"
Mustard greens are rich in important plant compounds and micronutrients, specifically vitamins A, C

As a result, eating them may have benefits for eye and heart health,
As well as anticancer and immune-boosting properties",https://fastandfresh.in/products/sarson-ka-saag-musturd-leaves-price-per-500gms?variant=33319958216792,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/mustard-leaves_500x.jpg?v=1599669057,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '12.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/sarson-ka-saag-musturd-leaves-price-per-500gms?variant=33319958216792', 'sku': 'SAR1', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",12.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
https://schema.org,Offer,Sehjan ka Phool (Price per 150gms),"{'@type': 'Brand', 'name': 'FFG'}",DRM2,,"Surprising Health Benefits Of The Drumstick flower (Sahjan)-:


Regulates Blood Sugar Levels


Relieves Joint Pains


Boosts Memory And Concentration


Helps Clear Acne


Kills Intestinal Worms

",https://fastandfresh.in/products/drumstick-flower-sehjan-ka-phool-price-per-250gms?variant=37929333522623,https://cdn.shopify.com/s/files/1/0279/6876/6040/products/drumstick_flowers01_500x.png?v=1609995276,https://schema.org/NewCondition,"[{'@type': 'Offer', 'price': '22.00', 'priceCurrency': 'INR', 'itemCondition': 'https://schema.org/NewCondition', 'url': 'https://fastandfresh.in/products/drumstick-flower-sehjan-ka-phool-price-per-250gms?variant=37929333522623', 'sku': 'DRM2', 'mpn': '', 'availability': 'https://schema.org/InStock', 'priceValidUntil': '2021-02-19', 'gtin14': ''}]",22.00,INR,https://schema.org/InStock,2021-02-19,,2021-01-20
